age,income_per_month,total_family_members,per_capita_income,knowledge_score,practice_score,total_score
0.0,0.18199748715737485,0.8720973714118586,0.11812453188295352,0.0006543300884701892,0.0031615300826106298,8.578695003038307e-05
0.18199748715737485,0.0,0.5852663050961695,2.5123517724182884e-30,0.8829711972369365,0.18341373883081794,0.5041793918940793
0.8720973714118586,0.5852663050961695,0.0,0.0001147587675480043,0.17201374377956055,0.07253975796930776,0.0691624517245622
0.11812453188295352,2.5123517724182884e-30,0.0001147587675480043,0.0,0.7603352714882993,0.4040162117569649,0.9128640310808176
0.0006543300884701892,0.8829711972369365,0.17201374377956055,0.7603352714882993,0.0,0.0001866340866954408,1.0344116663918525e-49
0.0031615300826106298,0.18341373883081794,0.07253975796930776,0.4040162117569649,0.0001866340866954408,0.0,1.8149975182715224e-17
8.578695003038307e-05,0.5041793918940793,0.0691624517245622,0.9128640310808176,1.0344116663918525e-49,1.8149975182715224e-17,0.0
