age,income_per_month,total_family_members,per_capita_income,knowledge_score,practice_score,total_score
1.0,0.12265774846324601,-0.014851400519094334,0.14341644697838085,0.3136776592965924,0.26731782699481227,0.3565964314300278
0.12265774846324601,1.0,-0.050311183922765706,0.8196481012862531,-0.04182882182137205,-0.12226438519483229,-0.08083620929305378
-0.014851400519094334,-0.050311183922765706,1.0,-0.34484570775049006,-0.20076465383453623,-0.16452874723322944,-0.22571184849025017
0.14341644697838085,0.8196481012862531,-0.34484570775049006,1.0,0.04010241069585967,-0.07686811544410542,0.002919154425773601
0.3136776592965924,-0.04182882182137205,-0.20076465383453623,0.04010241069585967,1.0,0.31718155897370315,0.9312331173781101
0.26731782699481227,-0.12226438519483229,-0.16452874723322944,-0.07686811544410542,0.31718155897370315,1.0,0.6409769164107986
0.3565964314300278,-0.08083620929305378,-0.22571184849025017,0.002919154425773601,0.9312331173781101,0.6409769164107986,1.0
