age,income_per_month,total_family_members,per_capita_income,knowledge_score,practice_score,total_score
1.0,0.12265774846324601,-0.014851400519094334,0.14341644697838085,0.306783361799015,0.26731782699481227,0.3507534420334065
0.12265774846324601,1.0,-0.050311183922765706,0.8196481012862531,-0.013579317765860983,-0.12226438519483229,-0.06155970373199903
-0.014851400519094334,-0.050311183922765706,1.0,-0.34484570775049006,-0.125496479190973,-0.16452874723322944,-0.1664840141269321
0.14341644697838085,0.8196481012862531,-0.34484570775049006,1.0,0.028135240739743328,-0.07686811544410542,-0.0100946545713981
0.306783361799015,-0.013579317765860983,-0.125496479190973,0.028135240739743328,1.0,0.33470130689665006,0.9196185356637818
0.26731782699481227,-0.12226438519483229,-0.16452874723322944,-0.07686811544410542,0.33470130689665006,1.0,0.677954385554215
0.3507534420334065,-0.06155970373199903,-0.1664840141269321,-0.0100946545713981,0.9196185356637818,0.677954385554215,1.0
